
梨园春,#genre#
坠子大师郭永章演唱《老来难》劝世人莫把老人嫌,http://gcw.bdcdn.shoujiduoduo.com/v/190214/f3378de087e6259be69167e8bbf461f9.mp4
狼心狗肺方女婿刘伶醉酒民间笑话郭举埋儿刘云打母演唱：朱立忠,http://gcw.bdcdn.shoujiduoduo.com/v/200921/865966970f12619a8246a7db8eee17f4.mp4
民间老艺人郭永章演唱《小两口对诗》,http://gcw.bdcdn.shoujiduoduo.com/v/190413/d25408302aaf42d8bf2a47cd4a831b99.mp4
《包公案》胡中花演唱1,http://gcw.bdcdn.shoujiduoduo.com/v/190506/d164842907e22034516bc0855a934b2f.mp4
王三姐拜寿胡中花胡银花_4,http://gcw.bdcdn.shoujiduoduo.com/v/190604/6eafb28d06302739d162c8cfba1777fa.mp4
罗成算卦精品演唱张秀荣商丘银河影音工作室,http://gcw.bdcdn.shoujiduoduo.com/v/190621/e2bc12de289bdb24b4f69da92a20e374.mp4
《劝孝》焦军芳,http://gcw.bdcdn.shoujiduoduo.com/v/190318/fc9cab8340f26c943a551095b7031f67.mp4
《王清明投亲》,http://gcw.bdcdn.shoujiduoduo.com/v/191022/324f03ef888430facd8f50a5aad9cc0a.mp4
大红袍合集大红袍4,http://gcw.bdcdn.shoujiduoduo.com/v/201114/4991724b3d189ca6866bf9ddd40c5fff.mp4
《小二姐做梦》唱段二姐梦醒，刘瑞莲老师,http://gcw.bdcdn.shoujiduoduo.com/v/191016/361b802889724e971e38e9d5f2284f2c.mp4
于二姐拴娃娃贤良女劝夫白猿偷桃演唱：胡银花,http://gcw.bdcdn.shoujiduoduo.com/v/200916/fedd3e8508ccc23fd43ba8537196ad5f.mp4
胡中花老师演唱《报母恩》拉的太棒了，原汁原味,http://gcw.bdcdn.shoujiduoduo.com/v/190316/f79429fa4ea434bad57a17203103bbf4.mp4
《呼家将》选场，胡银花演唱,http://gcw.bdcdn.shoujiduoduo.com/v/190618/11facce84d475d2333fb034ce3c3266a.mp4
坠子皇后胡中花演唱《报母恩》句句感人！,http://gcw.bdcdn.shoujiduoduo.com/v/190423/c371d57c878ad0e01e0d29d87d561db1.mp4
《报母恩》胡中花欣欣戏曲,http://gcw.bdcdn.shoujiduoduo.com/v/190326/b5ed512641b63144a3b5cf295ff4dba0.mp4
《刘公案》之铡西宫（胡银花老师演唱）,http://gcw.bdcdn.shoujiduoduo.com/v/200227/868b0a03c6e6eacd9a72615085deb580.mp4
《阴阳配》,http://gcw.bdcdn.shoujiduoduo.com/v/190605/0b31dae81a56ebbd097bb8450992370c.mp4
大红袍全集大红袍4,http://gcw.bdcdn.shoujiduoduo.com/v/200822/fdccf099e95a932d0e7bbfd912d95bea.mp4
《借书厢》胡中花唱的太好听了,http://gcw.bdcdn.shoujiduoduo.com/v/190308/c16e86bf91adb6c2be1e2c3f26beba63.mp4
纪念大师赵铮专场晚会,http://gcw.bdcdn.shoujiduoduo.com/v/191001/bab3add3b76bd1eb8934039ebf86b03b.mp4
大红袍全集大红袍4,http://gcw.bdcdn.shoujiduoduo.com/v/201207/d3f39ff0d6c16f968eb69b70e0d4926d.mp4
《回龙传》部分王彩霞20190318,http://gcw.bdcdn.shoujiduoduo.com/v/190329/2e39642ddc3f9f21976f522d916b4320.mp4
《大明奇案》李巧竹,http://gcw.bdcdn.shoujiduoduo.com/v/190730/867d11db3e72860d94800f35e086fa33.mp4
王郭永章《傻姑娘》,http://gcw.bdcdn.shoujiduoduo.com/v/200115/16110b5ed97482214ace952b29230816.mp4
西华县民间艺人‘五不闲’2016年5月16日中午在梁山县黑虎庙镇刘老家村演出《罗成算卦》,http://gcw.bdcdn.shoujiduoduo.com/v/200519/3f537d8c2a8575dec2c7216633e590c5.mp4
《胖闺女》李天方戏唱，真逗人！,http://gcw.bdcdn.shoujiduoduo.com/v/190917/fbd5961ab83105c85a8c02a07e8b478f.mp4
《王奇卖豆腐》,http://gcw.bdcdn.shoujiduoduo.com/v/190224/ebc901472ca798d940c03ddba6b98ede.mp4
《王奇卖豆腐》(第1集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210726/10034280/704865da01f83395ef0a0ad515cf6b79.mp4
《王奇卖豆腐》(第2集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210726/10034280/2f0f31927dab0b3cb3ac31b694690cf6.mp4
《王奇卖豆腐》(第3集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210726/10034280/0d05bd8254b4d7e20c1e7d174ac87a10.mp4
肖计英《八头案》,江玉环初见夫男,双喜饿得狼吞虎咽!,http://gcw.bdcdn.shoujiduoduo.com/v/190805/552a0166efff21cc13e5a7cde531f8db.mp4
郭永章《老来难》郭老师怎么就唱的这么好听呢,http://gcw.bdcdn.shoujiduoduo.com/v/190202/8206eaac5d12236619b386cbf498a4df.mp4
《月下盘貂》坠子名家赵翠英,http://gcw.bdcdn.shoujiduoduo.com/v/190706/4f8455161249aefaf04883fd01d94c1b.mp4
《罗成算卦》,http://gcw.bdcdn.shoujiduoduo.com/v/190330/0d1fcb63a0f49c4b325749683e956059.mp4
大清血头案第三集,http://gcw.bdcdn.shoujiduoduo.com/v/210115/3ebffebbd76a57bdfa48764de2033a4f.mp4
民间坠子大师郭永章传统《罗成算卦》最过瘾的一段！,http://gcw.bdcdn.shoujiduoduo.com/v/190224/8c44d4b2c04dade778d007ff025c1535.mp4
《月唐传》莫红梅01,http://gcw.bdcdn.shoujiduoduo.com/v/200613/a2369e972217c1fd352ad018ea115ea6.mp4
_三婿拜寿(莫红梅),http://gcw.bdcdn.shoujiduoduo.com/v/190621/99f511888a3b1b979516eb752c141d40.mp4
胡中花弟子演唱《罗成算卦》,http://gcw.bdcdn.shoujiduoduo.com/v/190411/d157e289d01f1d4be63932268db79b10.mp4
乔双锁原汁原味《草船借箭》,听民间曲艺如何诠释经典故事!,http://gcw.bdcdn.shoujiduoduo.com/v/190917/6df289456183b1f989feedeee21548e4.mp4
【古城会】全集王转-★,http://gcw.bdcdn.shoujiduoduo.com/v/200822/602cd635a680836025b2d6eaddbedf54.mp4
《大红袍》第五集VA0,http://gcw.bdcdn.shoujiduoduo.com/v/200911/2e399e970a7146c5908220dd59292c3a.mp4
《五梅七枪反唐传》莫红梅29,http://gcw.bdcdn.shoujiduoduo.com/v/190225/759d38e32ffd762a7ba89da2af75c85c.mp4
胡银花《兰考迎春书会》,http://gcw.bdcdn.shoujiduoduo.com/v/190524/10001246.mp4
胡中花《傻子串亲》,http://gcw.bdcdn.shoujiduoduo.com/v/190604/10003314.mp4
大师郭永章201501最新拍录《罗成算卦》片段,http://gcw.bdcdn.shoujiduoduo.com/201805/1486-604.mp4
【吕洞宾戏牡丹】全场-郭永章+高爱香,http://gcw.bdcdn.shoujiduoduo.com/v/190828/5c5390918c4b20a69b2206ff23417a28.mp4
大明奇冤大明奇冤第三部,http://gcw.bdcdn.shoujiduoduo.com/v/191018/040e2960654a2c562f4ab843781f896b.mp4
《包公案》第一回王建国范翠霞演唱好听,http://gcw.bdcdn.shoujiduoduo.com/v/190619/e6dd891ec3d8b70ca39655db1f695eb3.mp4
【罗衫记】全本●王建国●范翠霞★💗_标清_标清,http://gcw.bdcdn.shoujiduoduo.com/v/200625/492e2e1640073e8d55a0a3f9f76cd537.mp4
【单官保投亲】全本●胡银花●★_标清,http://gcw.bdcdn.shoujiduoduo.com/v/200715/ab0e7af4eec1fac52877e4e5390bebc7.mp4
经典戏曲连续剧《李娘娘回京》全本●胡银花_标清,http://gcw.bdcdn.shoujiduoduo.com/v/200620/8aac1d901da1b306ce34186d781810aa.mp4
【罗元征南】完整版,http://gcw.bdcdn.shoujiduoduo.com/v/200615/eea7aea9cac6019db7b50a869bd5c9d6.mp4
《马踏登州府》,http://gcw.bdcdn.shoujiduoduo.com/v/190125/923cc1597aa04c8479211d545722703e.mp4
《皇爷私访陈州城》胡中花,http://gcw.bdcdn.shoujiduoduo.com/v/191008/2dada0855d1fcc877b19b654bb886d86.mp4
包公案03王建国范翠霞,http://gcw.bdcdn.shoujiduoduo.com/v/190902/9efb93328d3abbb8a57604c4c5e229e1.mp4
阴阳配11范翠霞王建国,http://gcw.bdcdn.shoujiduoduo.com/v/190924/a9ae617fe3e58f3318ada142c6b0085c.mp4
【刘同勋私访】全本●1-15集合并●范翠侠●王建国●★_标清,http://gcw.bdcdn.shoujiduoduo.com/v/200616/6727e554be47a9a04cdd8fb7148d42c4.mp4
【刘同勋私访】全本●范翠侠●王建国●(第1集),http://gcw.bdcdn.shoujiduoduo.com/episodes/211022/10154995/c94d08c4fc269239b144945f1abed3c3.mp4
【刘同勋私访】全本●范翠侠●王建国●(第2集),http://gcw.bdcdn.shoujiduoduo.com/episodes/211022/10154995/74b1d93047850c56590043ab9f7ac35e.mp4
【刘同勋私访】全本●范翠侠●王建国●(第3集),http://gcw.bdcdn.shoujiduoduo.com/episodes/211022/10154995/b234cc8782de4f1946f0d441650da620.mp4
【刘同勋私访】全本●范翠侠●王建国●(第4集),http://gcw.bdcdn.shoujiduoduo.com/episodes/211022/10154995/1b19979d30e3ebc3e30773b4360e2ec3.mp4
【刘同勋私访】全本●范翠侠●王建国●(第5集),http://gcw.bdcdn.shoujiduoduo.com/episodes/211022/10154995/4579bafe457589f5b1f55fcdcbe2f96e.mp4
【刘同勋私访】全本●范翠侠●王建国●(第6集),http://gcw.bdcdn.shoujiduoduo.com/episodes/211022/10154995/cab39237de5aff4b27053a682f6e51e4.mp4
【刘同勋私访】全本●范翠侠●王建国●(第7集),http://gcw.bdcdn.shoujiduoduo.com/episodes/211022/10154995/e6b690c1c622657ac046f54226074a34.mp4
【刘同勋私访】全本●范翠侠●王建国●(第8集),http://gcw.bdcdn.shoujiduoduo.com/episodes/211022/10154995/9710bcd5f54b50ae4224624801f2396e.mp4
【刘同勋私访】全本●范翠侠●王建国●(第9集),http://gcw.bdcdn.shoujiduoduo.com/episodes/211022/10154995/7ed90978477caf910816381690b740a3.mp4
【刘同勋私访】全本●范翠侠●王建国●(第10集),http://gcw.bdcdn.shoujiduoduo.com/episodes/211022/10154995/c8ff04e97707c69d7cf6c0ba0d3db359.mp4
【刘同勋私访】全本●范翠侠●王建国●(第11集),http://gcw.bdcdn.shoujiduoduo.com/episodes/211022/10154995/bb9b501e529e277284b1076bcf973703.mp4
【刘同勋私访】全本●范翠侠●王建国●(第12集),http://gcw.bdcdn.shoujiduoduo.com/episodes/211022/10154995/72e129754045039d19a46941c8ed006d.mp4
【刘同勋私访】全本●范翠侠●王建国●(第13集),http://gcw.bdcdn.shoujiduoduo.com/episodes/211022/10154995/3624f0b7b5a305e19993e04d1513a6b5.mp4
【刘同勋私访】全本●范翠侠●王建国●(第14集),http://gcw.bdcdn.shoujiduoduo.com/episodes/211022/10154995/3c79b8586fc04caf3c32a2a73bab373f.mp4
【刘同勋私访】全本●范翠侠●王建国●(第15集),http://gcw.bdcdn.shoujiduoduo.com/episodes/211022/10154995/3e73e9f7ae1b9322109dd645d9ce371c.mp4
【少侠包公案】全本●王建国●范翠侠★,http://gcw.bdcdn.shoujiduoduo.com/v/190419/c6ac83f8f59130d8ce4b29b56c190137.mp4
【少侠包公案】●王建国●范翠侠★(第1集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210726/10037381/8b01ea9de5980d40d7ed5e895c1856e4.mp4
【少侠包公案】●王建国●范翠侠★(第2集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210726/10037381/cb876b909b7af4c5dad75d3b96bf97ab.mp4
【少侠包公案】●王建国●范翠侠★(第3集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210726/10037381/0d950a37aba9e44066ec5e02d2a67259.mp4
【少侠包公案】●王建国●范翠侠★(第4集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210726/10037381/a432f928a554ce82b798892aee45821f.mp4
【少侠包公案】●王建国●范翠侠★(第5集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210726/10037381/51ea28b1d7d52c6dbaee73f75703df09.mp4
【少侠包公案】●王建国●范翠侠★(第6集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210726/10037381/04fcf3fc06ca42c87df1149aadec2304.mp4
【少侠包公案】●王建国●范翠侠★(第7集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210726/10037381/659743979a7788249ddbd1fa48dd59e0.mp4
【少侠包公案】●王建国●范翠侠★(第8集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210726/10037381/a2ece9194a3246d45f88485896e29ccc.mp4
【少侠包公案】●王建国●范翠侠★(第9集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210726/10037381/f23255b292fa04fd1968cb5af4b149c5.mp4
【少侠包公案】●王建国●范翠侠★(第10集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210726/10037381/2f089e486ae2ba1427ac5698eabace87.mp4
【包公三开铡】全本●唐贵兰●★_标清,http://gcw.bdcdn.shoujiduoduo.com/v/200519/5a1a9282566cd8167c983606e12c4ed6.mp4
【包公三开铡】全本●唐贵兰●★_标清(第1集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210913/10147295/6d1ea36a5786bce3a21c2f383d62cccb.mp4
【包公三开铡】全本●唐贵兰●★_标清(第2集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210913/10147295/daaafb9be177108d24046f60f159b340.mp4
【包公三开铡】全本●唐贵兰●★_标清(第3集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210913/10147295/c0146bedd9d06f0399c0c0ce7a84effd.mp4
【包公三开铡】全本●唐贵兰●★_标清(第4集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210913/10147295/13dede7dba943a11edb50523203800b3.mp4
【包公三开铡】全本●唐贵兰●★_标清(第5集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210913/10147295/9b6ccf8bf08085050f42ce219a04213c.mp4
【包公三开铡】全本●唐贵兰●★_标清(第6集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210913/10147295/f03c632ff8c46142d2a7b847274751e7.mp4
【包公三开铡】全本●唐贵兰●★_标清(第7集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210913/10147295/6cafed88d33ac867d3c2e7c40422aed1.mp4
【包公三开铡】全本●唐贵兰●★_标清(第8集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210913/10147295/0dce7092846d96d2b4243c20001c4bf1.mp4
【包公三开铡】全本●唐贵兰●★_标清(第9集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210913/10147295/caf65cb4dfb61073261183935fb67297.mp4
【包公三开铡】全本●唐贵兰●★_标清(第10集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210913/10147295/3d4e1cff6fe19f529a62184617736266.mp4
【包公三开铡】全本●唐贵兰●★_标清(第11集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210913/10147295/33b2e167403e5992cec0905c464565cb.mp4
【包公三开铡】全本●唐贵兰●★_标清(第12集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210913/10147295/52f54168a74b54788df7f9c4b39b4cea.mp4
【包公三开铡】全本●唐贵兰●★_标清(第13集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210913/10147295/43d47ca12fb5558b5e3ee578163c0c92.mp4
【包公三开铡】全本●唐贵兰●★_标清(第14集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210913/10147295/bfaa523a881dcd83fa99760ea04eacbd.mp4
【包公三开铡】全本●唐贵兰●★_标清(第15集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210913/10147295/e83ed0b20b862140ad9c808ecf799874.mp4
【包公三开铡】全本●唐贵兰●★_标清(第16集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210913/10147295/82901f6221c7f829ba23bf78cd6608a6.mp4
【包公三开铡】全本●唐贵兰●★_标清(第17集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210913/10147295/b1e117358ec2390b18a25fcc597eb014.mp4
【包公三开铡】全本●唐贵兰●★_标清(第18集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210913/10147295/654e18f13ea2e5cd987581e851092e9e.mp4
【包公三开铡】全本●唐贵兰●★_标清(第19集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210913/10147295/b714b725bd6d902d04f4effbf17ce41c.mp4
【包公三开铡】全本●唐贵兰●★_标清(第20集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210913/10147295/d652152bec75f145055241ee73341eb5.mp4
【李娘娘回京】全本●胡银花★_高清,http://gcw.bdcdn.shoujiduoduo.com/v/190419/7e6f4e1ea4017256ef92c3398d03699b.mp4
【李娘娘回京】●胡银花★_高清(第1集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210726/10037326/b98031d63735b8c744c933d51830f793.mp4
【李娘娘回京】●胡银花★_高清(第2集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210726/10037326/75e41f1d088c297264cd23387be1ba65.mp4
【李娘娘回京】●胡银花★_高清(第3集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210726/10037326/649c390f926505341540a5fde6853cc6.mp4
【李娘娘回京】●胡银花★_高清(第4集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210726/10037326/a05e4653ebc4844b146c482b1f4f8bb0.mp4
【李娘娘回京】●胡银花★_高清(第5集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210726/10037326/e368003899db190c81396d6acb59d893.mp4
【李娘娘回京】●胡银花★_高清(第6集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210726/10037326/16aa5b957d610e031dab0b0db1a6f337.mp4
【李娘娘回京】●胡银花★_高清(第7集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210726/10037326/2d330553f92481b4c2d0a134d6343df5.mp4
【李娘娘回京】●胡银花★_高清(第8集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210726/10037326/1f3936809c082d6361132e92754679b7.mp4
【李娘娘回京】●胡银花★_高清(第9集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210726/10037326/c7beedc7fa789d18e5d0196f57669aad.mp4
【李娘娘回京】●胡银花★_高清(第10集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210726/10037326/306b1a4aaf2fb328be480f5228827ac7.mp4



晋剧,#genre#
晋剧大全,http://gcw.bdcdn.shoujiduoduo.com/v/190716/9f9632997c1ec3491b5b83b803256242.mp4
山西省晋剧院一团,http://gcw.bdcdn.shoujiduoduo.com/v/190531/3e0024131e184b61868238415002898d.mp4
山西省晋剧院青年团《大清唱》中集,http://gcw.bdcdn.shoujiduoduo.com/v/190522/10003160.mp4
山西晋剧全本戏大全,http://gcw.bdcdn.shoujiduoduo.com/v/190617/d81b7b3adaf01691f82d395275e2ae69.mp4
孙红丽晋剧唱段《坐宫》山西晋剧全本戏晋剧大全,http://gcw.bdcdn.shoujiduoduo.com/v/190716/9f9632997c1ec3491b5b83b803256242.mp4
山西省晋剧艺术研究院实验一团演出《算粮登殿》魏建琴商永吉,http://gcw.bdcdn.shoujiduoduo.com/v/190311/7273ee44ef1416783240bbb95b6e5f7b.mp4
孙红丽王爱爱演唱晋剧《打金枝坐宫》不愧是大师级百听不厌！,http://gcw.bdcdn.shoujiduoduo.com/v/190905/0ffb3123a3fe425d67064fab29954718.mp4
晋剧老视频《打金枝》1955山西省市晋剧团联演郭凤英冀萍,http://gcw.bdcdn.shoujiduoduo.com/v/190904/84a445bcf317af09f66bf582065f2708.mp4
晋剧清唱《走山》杨丽丽朱建军,http://gcw.bdcdn.shoujiduoduo.com/v/190919/da08a93b8ec15e3054aab32464f849ee.mp4
山西晋剧全本戏大全晋剧全本戏《打金枝劝宫》名家王爱爱,http://gcw.bdcdn.shoujiduoduo.com/v/191225/8254f30470e315c1fee78fb1493424ec.mp4
晋剧《算粮登殿》选段陈转英山西省晋剧院一团,http://gcw.bdcdn.shoujiduoduo.com/v/190531/3e0024131e184b61868238415002898d.mp4
山西省晋剧院青年团《大清唱》中集,http://gcw.bdcdn.shoujiduoduo.com/v/190522/10003160.mp4
山西晋剧全本戏大全,http://gcw.bdcdn.shoujiduoduo.com/v/190617/d81b7b3adaf01691f82d395275e2ae69.mp4
【晋剧】打金枝—山西省晋剧院（上）马玉楼王爱爱田桂兰王宝钗陈云龙.flv,http://gcw.bdcdn.shoujiduoduo.com/v/190817/5c39eb0931ccee10c5f031c4a6395263.mp4
【晋剧】孙红丽刘汉银《杨八姐游春》,http://gcw.bdcdn.shoujiduoduo.com/v/190613/72d9f736805ff9ac6877786855acbe3d.mp4
晋剧：嫁衣案下集山西省小程玉英剧团,http://gcw.bdcdn.shoujiduoduo.com/v/201104/7f6a182e42bd064ee4427623e68fb02e.mp4
晋剧《烂柯山下》选段、梅花奖得到者、谢涛演唱,http://gcw.bdcdn.shoujiduoduo.com/v/200825/caa13948f6e9b6c34d12ff4268cab4ef.mp4
晋剧、北路梆子清唱,http://gcw.bdcdn.shoujiduoduo.com/201805/1252-237.mp4
晋剧《大登殿》孙丽芳刘红霞,http://gcw.bdcdn.shoujiduoduo.com/v/190612/b4b65d92a63ea56494a09cd198f196f1.mp4
晋剧《布衣于成龙》谢涛,http://gcw.bdcdn.shoujiduoduo.com/v/190612/1980f6e3eb3691bfc4b2d50687317547.mp4
晋剧《河清海晏》张岚岚梁虎威薛艳华,http://gcw.bdcdn.shoujiduoduo.com/v/190614/1c97250eb8d2516997f370d553b74427.mp4
晋剧《采桑》王爱爱16,http://gcw.bdcdn.shoujiduoduo.com/v/190606/374d25e0ef29fcf333b7d666a7b62423.mp4
晋剧《于成龙》谢涛18,http://gcw.bdcdn.shoujiduoduo.com/v/190612/96e48969c2b1c6ba7fad2cf117cb586d.mp4
晋剧《打金枝》孙红丽芦变嫦04,http://gcw.bdcdn.shoujiduoduo.com/v/190604/1dd88615edb412da4430c174754405ee.mp4
晋剧《杨门女将》郝文龙08,http://gcw.bdcdn.shoujiduoduo.com/v/190612/1775fc7b1cb374d140604fd57fc1f7db.mp4
晋剧《相府梦》任舒静贺莉莉高师等12,http://gcw.bdcdn.shoujiduoduo.com/v/190612/4b598475e410c6b8088e8880ec8c7256.mp4
晋剧《宝镜传奇顶灯》王鹏13,http://gcw.bdcdn.shoujiduoduo.com/v/190611/ca084f12816f3c3311ee7e53069afa77.mp4
晋剧《富贵图》粟桂莲白玉爱杨美蓉14,http://gcw.bdcdn.shoujiduoduo.com/v/190603/733827f62247cac25eb1286e45dc31b0.mp4
晋剧《红高粱》师学丽雷永鹏杨志军等17,http://gcw.bdcdn.shoujiduoduo.com/v/190612/5a7f01e934da9505ba24dba4e02a8256.mp4
晋剧《采桑》王爱爱16,http://gcw.bdcdn.shoujiduoduo.com/v/190606/374d25e0ef29fcf333b7d666a7b62423.mp4
晋剧《于成龙》谢涛18,http://gcw.bdcdn.shoujiduoduo.com/v/190612/96e48969c2b1c6ba7fad2cf117cb586d.mp4
晋剧《打金枝》孙红丽芦变嫦04,http://gcw.bdcdn.shoujiduoduo.com/v/190604/1dd88615edb412da4430c174754405ee.mp4
晋剧《杨门女将》郝文龙08,http://gcw.bdcdn.shoujiduoduo.com/v/190612/1775fc7b1cb374d140604fd57fc1f7db.mp4
晋剧《相府梦》任舒静贺莉莉高师等12,http://gcw.bdcdn.shoujiduoduo.com/v/190612/4b598475e410c6b8088e8880ec8c7256.mp4
晋剧《宝镜传奇顶灯》王鹏13,http://gcw.bdcdn.shoujiduoduo.com/v/190611/ca084f12816f3c3311ee7e53069afa77.mp4
晋剧《富贵图》粟桂莲白玉爱杨美蓉14,http://gcw.bdcdn.shoujiduoduo.com/v/190603/733827f62247cac25eb1286e45dc31b0.mp4
晋剧《红高粱》师学丽雷永鹏杨志军等17,http://gcw.bdcdn.shoujiduoduo.com/v/190612/5a7f01e934da9505ba24dba4e02a8256.mp4
晋剧《采桑》王爱爱16,http://gcw.bdcdn.shoujiduoduo.com/v/190606/374d25e0ef29fcf333b7d666a7b62423.mp4
晋剧《于成龙》谢涛18,http://gcw.bdcdn.shoujiduoduo.com/v/190612/96e48969c2b1c6ba7fad2cf117cb586d.mp4
晋剧《打金枝》孙红丽芦变嫦04,http://gcw.bdcdn.shoujiduoduo.com/v/190604/1dd88615edb412da4430c174754405ee.mp4
晋剧《杨门女将》郝文龙08,http://gcw.bdcdn.shoujiduoduo.com/v/190612/1775fc7b1cb374d140604fd57fc1f7db.mp4
晋剧《相府梦》任舒静贺莉莉高师等12,http://gcw.bdcdn.shoujiduoduo.com/v/190612/4b598475e410c6b8088e8880ec8c7256.mp4
晋剧《宝镜传奇顶灯》王鹏13,http://gcw.bdcdn.shoujiduoduo.com/v/190611/ca084f12816f3c3311ee7e53069afa77.mp4
晋剧《富贵图》粟桂莲白玉爱杨美蓉14,http://gcw.bdcdn.shoujiduoduo.com/v/190603/733827f62247cac25eb1286e45dc31b0.mp4
晋剧《红高粱》师学丽雷永鹏杨志军等17,http://gcw.bdcdn.shoujiduoduo.com/v/190612/5a7f01e934da9505ba24dba4e02a8256.mp4
晋剧《采桑》王爱爱16,http://gcw.bdcdn.shoujiduoduo.com/v/190606/374d25e0ef29fcf333b7d666a7b62423.mp4
晋剧《于成龙》谢涛18,http://gcw.bdcdn.shoujiduoduo.com/v/190612/96e48969c2b1c6ba7fad2cf117cb586d.mp4
晋剧《打金枝》孙红丽芦变嫦04,http://gcw.bdcdn.shoujiduoduo.com/v/190604/1dd88615edb412da4430c174754405ee.mp4
晋剧《杨门女将》郝文龙08,http://gcw.bdcdn.shoujiduoduo.com/v/190612/1775fc7b1cb374d140604fd57fc1f7db.mp4
晋剧《相府梦》任舒静贺莉莉高师等12,http://gcw.bdcdn.shoujiduoduo.com/v/190612/4b598475e410c6b8088e8880ec8c7256.mp4
晋剧《宝镜传奇顶灯》王鹏13,http://gcw.bdcdn.shoujiduoduo.com/v/190611/ca084f12816f3c3311ee7e53069afa77.mp4
晋剧《富贵图》粟桂莲白玉爱杨美蓉14,http://gcw.bdcdn.shoujiduoduo.com/v/190603/733827f62247cac25eb1286e45dc31b0.mp4
晋剧《红高粱》师学丽雷永鹏杨志军等17,http://gcw.bdcdn.shoujiduoduo.com/v/190612/5a7f01e934da9505ba24dba4e02a8256.mp4



河北梆子,#genre#
河北梆子《陈三两》梅花奖张惠云与著名表演艺术家田春鸟令人惊艳,http://gcw.bdcdn.shoujiduoduo.com/v/190714/7b7de9d1e95a55c6171f4a5d14f623a1.mp4
河北梆子龙江颂选段《为人类求解放奋斗终身》演唱：彭艳琴（国家一级演员.梅花奖获得者）摄像：任政增,http://gcw.bdcdn.shoujiduoduo.com/v/190819/163394b9a9aa43cc17501d8f547d2183.mp4
河北梆子《金铃记》（寇准背靴）下（王少华喜获梅花奖汇报演出赵靖黄长明司卫涛联袂演出）_超清,http://gcw.bdcdn.shoujiduoduo.com/v/200921/7bcb6a40418e77d7dd25d72ee6dc96bf.mp4
河北梆子《花木兰选段》梅花奖彭蕙蘅,精彩好看,http://gcw.bdcdn.shoujiduoduo.com/v/201026/1d953cb0cb86841e8af459345f6770ae.mp4
河北梆子《穆桂英挂帅》选段表演;许荷英,http://gcw.bdcdn.shoujiduoduo.com/201805/1218-949.mp4
河北梆子电影《哪吒》著名艺术家梅花奖获得者裴艳玲主演,http://gcw.bdcdn.shoujiduoduo.com/v/201103/c49be377c95dd1a03d16862764fe9b1c.mp4
饶阳河北梆子《断桥》（小青儿）2019饶阳合方河北梆子戏迷联谊会（春季版）,http://gcw.bdcdn.shoujiduoduo.com/v/201223/a7d6551f93bae7eedee421a5943582d9.mp4
赵月娟,邱瑞德演唱河北梆子《断桥小青儿且慢举青锋宝剑》看不够,http://gcw.bdcdn.shoujiduoduo.com/v/201208/3fab7b83f855ef5a3e92e9301c46ea6a.mp4
